State,County,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural
Wisconsin,Iron,55051,5850,0,96.15384615,0.666666667,1.042735043,1.0085470090000002,49.23076923,24.20512821,28.52991453,41270,7.171459774,6.56684492,80.34224599,67.79918864
Texas,Wichita,48485,132148,0,66.72594364,9.873021158,18.17053607,6.840814844,48.11347883,44.363138299999996,13.86778461,45371,5.222687217,13.97889082,77.82584924,10.66692015
West Virginia,Hardy,54031,13942,0,90.89800602,4.160091809,4.131401521,3.8158083489999997,50.2582126,32.64237556,19.57394922,39840,6.917086577999999,19.68341363,85.34067447,80.52049911
Florida,Jackson,12063,48721,0,65.67393937,26.53886414,4.5976067810000005,3.372262474,44.58036576,33.96071509,17.73567866,35470,12.25544076,21.61498744,86.31041390000001,75.36284324
Tennessee,Lincoln,47103,33582,0,87.49627777,5.106902507,3.120719433,1.295336788,51.05115836,35.34929426,18.33124888,41038,7.6978843999999995,16.694264,82.49479896,72.48883427
Montana,Prairie,30079,1414,0,95.89816124,0.0,1.485148515,1.838755304,47.17114569,31.25884017,25.88401697,44643,6.885245902,6.9169960470000005,80.83003953,100.0
West Virginia,Lincoln,54043,21482,0,98.06349502,0.526021786,0.446885765,0.279303603,50.04189554,35.08053254,17.1166558,36232,6.977036015,20.89413638,90.97903953,100.0
Tennessee,Rhea,47143,32461,0,91.21407227,2.365916022,4.4268506819999995,2.365916022,50.80250146,37.59280367,17.66119343,38355,8.045112782,24.08450704,86.81962744,68.01534157
Michigan,Roscommon,26143,23900,20110,95.41004184,0.19665272,1.523012552,1.476987448,50.38493724,24.74895397,29.67364017,35959,14.02384166,11.64945724,86.06301297,66.05178126
Michigan,Hillsdale,26059,46024,35535,95.26334087,0.573613767,2.118459934,0.942986268,50.10429341,37.3631149,17.588649399999998,44458,7.598959838,12.93959388,83.32585997,69.12697053
Arizona,Navajo,4017,108209,76280,41.92719644,0.672772135,11.04991267,2.914729828,49.8461311,43.24316831,15.74545555,36868,18.525791100000003,18.49408653,85.50797032,54.13824233
Texas,Jim Hogg,48247,5218,3545,9.697201993,0.0,90.09198927,5.097738597,50.07665772,41.62514373,19.01111537,34769,18.39746969,25.13744655,88.94318876,17.39622642
Tennessee,Wilson,47189,125616,0,86.27085722,6.652018851,3.67787543,4.134027512,51.183766399999996,37.068526299999995,14.48700802,63426,5.37716102,10.21116474,71.13926122,38.46727431
Maryland,Frederick,24021,243465,174250,75.53652476,8.785657076,8.413940402,9.896288993999999,50.68202822,38.79695233,12.8556466,85715,5.263041686,7.444837768999999,60.2636293,25.20770401
Montana,Granite,30039,3212,2590,94.70734745,0.062266500999999995,1.99252802,1.369863014,48.69240349,26.05853051,28.42465753,48688,7.407407407000001,10.51985264,74.98976668,100.0
Indiana,Franklin,18047,22887,0,97.21239131,0.332066238,1.092323153,1.109800323,49.94538384,36.95984620000001,15.79499279,52128,5.972448019,12.59908487,80.85325772,88.85953134
Tennessee,Pickett,47137,5096,4140,96.93877551,0.726059655,0.627943485,1.510989011,50.33359498,28.27708006,26.17739403,39014,6.035665295,22.69906929,90.77042399,100.0
Michigan,Gogebic,26053,15650,0,89.78913738,4.440894569,1.201277955,1.297124601,46.16613419,29.62300319,23.29073482,35833,8.488645262,7.259894127000001,82.45525586,68.16825957
Texas,Fisher,48151,3847,2980,64.30985183,3.561216532,31.27112035,4.704964908,53.02833377,36.65193657,23.23888744,41531,6.824435883,17.18807508,81.56054472,100.0
North Dakota,Mercer,38057,8671,6730,93.46096183,0.93414831,2.42186599,0.9456810059999999,48.36812363,34.85180487,17.06838888,73801,2.647975078,9.434577155,79.33843898,64.99287749
Virginia,Poquoson City,51735,12068,0,92.39310573,1.0689426579999999,2.353331124,2.974809413,51.01093802,35.10938018,17.90686112,84643,3.2207136089999997,5.204285882,60.21429412,6.502057613
Pennsylvania,Juniata,42067,24811,18940,95.04252146,0.943130063,3.087340293,2.128088348,50.17935593,35.40768208,19.79767039,49028,5.303287021,17.64097258,86.68735989,82.2536126
Ohio,Adams,39001,28111,0,96.67389990000001,0.355732631,0.5229269679999999,0.640318736,50.29703675,37.31991036,16.39571698,34709,9.907997169,21.76803099,89.11336753,89.0262697
Ohio,Highland,39071,43109,32500,95.6296829,1.004430629,0.8907652690000001,0.795657519,50.71794753,37.67426755,17.05444339,40593,9.62888666,16.11623932,87.99658120000001,73.00236298
Pennsylvania,Armstrong,42005,67512,54155,97.33528854,0.93909231,0.6754354779999999,0.641367461,50.37178576,31.89507051,20.24232729,45879,7.733723391,10.90001415,84.49582634,67.48669152
Texas,Fannin,48147,33757,25240,79.70495008,6.763041739,10.4156175,5.8387889920000005,47.19909945,35.39117813,18.61836064,45471,6.4066852370000005,16.95065373,84.36946436,70.52926434
Minnesota,Traverse,27155,3397,2680,90.99205181,0.44156608799999997,2.266705917,1.825139829,51.86929644,30.99793936,26.28790109,50333,4.437869822,9.251810137,81.85840708,100.0
Nebraska,Dawson,31047,23924,15220,61.00568467,5.103661595,32.69520147,17.20448086,49.33121552,42.87744524,14.70907875,49943,4.702048417,24.05793302,84.78275116,26.65460824
Texas,Harrison,48203,66431,46930,64.20496455,21.35147747,12.333097500000001,6.283211151000001,50.96716894,40.22519607,15.24589424,46230,8.297445675,17.19872858,82.31527547,56.05430361
Minnesota,Kandiyohi,27067,42510,0,82.73582686,3.5685721010000004,11.74547165,7.085391672999999,49.865913899999995,38.67325335,17.22653493,53514,3.849216883,11.76717504,77.48355954,44.52520183
Texas,Pecos,48371,15826,0,26.38695817,4.277770757,68.17262732,14.00227474,42.65765197,41.31176545,12.37836472,51735,3.986455287,31.18035883,90.40604344,39.77558522
Virginia,Newport News City,51700,181606,133205,44.71988811,39.40838959,8.385736154,7.096131185,51.50435558,45.27548649,11.73309252,50089,8.294556384,10.79363435,75.2773964,0.028220607999999998
Virginia,Spotsylvania,51177,129181,92210,70.14499036,15.66793878,8.620462762,7.184493076,50.89912603,40.642199700000006,12.13104094,79742,5.598441242000001,10.42063765,70.40382635,32.32758973
Washington,Benton,53005,187519,0,72.18575184,1.3806600930000001,20.34247196,10.04324895,49.88774471,42.36370714,13.3746447,61147,6.5323388620000005,10.35897266,70.58716069,10.57102245
Wyoming,Campbell,56005,48473,0,87.77463743,0.742681493,8.357229797999999,3.645328327,48.0081695,45.32626411,6.954386978,80822,4.669432106,8.330053785,80.93598321,29.072464399999998
Tennessee,Warren,47177,40099,0,86.32135465,1.147160777,8.484002095,4.693383875,50.68455572,36.97847827,16.618868300000003,36245,7.813365843,21.40480456,86.83315661,61.3795527
Montana,Gallatin,30031,97958,76135,92.59070214,0.360358521,3.139100431,3.1319545110000004,48.43810613,44.874333899999996,11.15375977,57021,5.267075155,3.21580282,51.9810056,33.54261392
Nebraska,Otoe,31131,15890,0,90.05663940000001,0.13215859,7.155443675,3.876651982,50.8558842,36.97923222,19.45877911,52108,3.823911247,8.851189379,79.27346487,55.10800508
Ohio,Stark,39151,374762,0,87.03977458,7.190963865,1.851575133,2.061041408,51.45505681,36.74198558,17.70590401,48714,7.570743744,9.565082984,77.3684719,13.53005703
Wisconsin,Wood,55141,73621,0,93.08077858,0.709036824,2.665000475,2.326781761,50.71243259,34.64500618,18.60882085,49926,5.669639415,7.6583323729999995,79.61746745,36.68276499
Montana,Sheridan,30091,3645,0,91.46776406,0.082304527,2.304526749,1.5637860080000001,48.80658436,32.7297668,22.11248285,52308,2.626158599,8.74337623,79.93943982,100.0
Tennessee,Smith,47159,19176,14480,93.2676262,2.503128911,2.466624948,1.381935753,50.33375052,37.12974552,15.38902795,44272,4.232681855,17.33689432,89.27890118,82.87592612
Wisconsin,Florence,55037,4474,3755,98.27894502,0.245864998,1.028162718,0.8717031740000001,47.89897184,25.18998659,25.41350022,46595,7.594339623,7.159090909,82.5,100.0
Montana,Glacier,30035,13695,0,31.3253012,0.26286966,2.818546915,1.6575392480000002,50.91639284,48.16356334,11.06973348,29181,10.78983117,10.18645977,81.74195970000001,44.01074707
Montana,Powell,30077,6928,0,90.35796767,0.418591224,2.453810624,0.44745958399999997,37.73094688,29.66224018,18.64896074,43064,1.457943925,11.4339269,81.96813496,54.21943931
New Mexico,Grant,35017,28879,22390,47.03071436,0.453616815,49.55503999,3.791682537,50.63194709,33.87582673,24.35333633,38890,9.309462916000001,14.02174443,72.60494369,42.35278173
Maine,Lincoln,23015,34165,27785,96.05151471,0.146348602,1.030294161,3.190399532,50.91175179,28.60822479,25.08707742,53515,3.5645974610000004,6.790289692999999,67.55280268,100.0
New York,Richmond,36085,473324,0,62.60785424,9.416382858,17.98324192,21.87233269,51.5986935,38.19413341,14.53697679,74021,6.204892009,11.11888759,68.64031572,0.0
Virginia,Staunton City,51790,24234,19360,81.72815053,11.05884295,2.7028142280000003,3.070066848,54.86919204,35.01691838,20.68581332,42948,5.006247397,11.8407386,66.33006347,3.6932536010000003
Texas,Crosby,48107,5987,0,40.98880909,3.975279773,54.30098547,3.123434107,51.428094200000004,40.80507767,18.62368465,39026,9.499451955,27.71838331,87.92698827,100.0
Indiana,Fayette,18041,23608,18255,95.94205354,2.4483226030000003,0.978481871,0.6735005079999999,50.67773636,35.57692308,18.46407997,40851,9.156879595,18.752662,89.32156982,36.78378712
Nebraska,Lancaster,31109,301707,0,82.6596665,3.783472044,6.531833865,7.523855926,49.89178242,45.45701624,12.17505726,53730,4.372983977,6.636272346,62.69768391,8.253126237
North Dakota,Burleigh,38015,90560,0,90.49580389,1.1837455829999999,1.977694346,2.095848057,50.170053,40.06183746,14.34518551,66057,2.166190439,6.595429887000001,65.77346704,18.54799036
Texas,Borden,48033,698,485,93.55300859999998,0.0,4.727793696,1.719197708,46.41833811,46.70487106,19.34097421,77569,1.0563380279999999,6.739130435,63.47826087,100.0
Virginia,Winchester City,51840,27349,0,67.62952942,9.514059015,16.48689166,11.64576401,51.16823284,41.60298366,15.13400856,46466,5.123648749,16.51462376,68.72892132,0.0
Virginia,Fluvanna,51065,26046,0,78.71842125,13.83321815,3.29417185,2.844966598,54.59571527,33.92459495,18.490363199999997,66425,5.337257397,10.65945946,68.99459459,62.9130824
Texas,Irion,48235,1631,1205,74.24892704,0.0,23.23727774,4.414469651,48.62047823,39.42366646,17.04475782,64100,3.333333333,8.341056534,84.33734940000001,100.0
Michigan,Schoolcraft,26153,8186,6640,86.1959443,0.586366968,0.879550452,1.95455656,50.56193501,28.87857317,24.00439775,36649,12.12704524,10.803732199999999,84.26911115,58.96287566
New York,Chenango,36017,49286,0,95.02089843,0.8907194740000001,2.077669115,1.793612791,50.0852169,34.78878383,18.83699225,46979,6.96565303,13.08742225,82.56450127,83.41224716
Wisconsin,Kenosha,55059,167896,122575,76.70224425,7.146090437000001,12.55539143,6.181207414,50.59977605,40.47803402,12.45830752,56086,8.651316161,10.00316756,75.35363591,10.72308413
Vermont,Washington,50023,58963,0,94.45414921,0.7462306870000001,1.831657141,3.57851534,50.59444058,34.28760409,17.00388379,58171,4.603880113,6.360297625,59.53925403,52.80511976
Minnesota,Hubbard,27057,20640,16065,93.27034884,0.6153100779999999,1.8604651159999999,1.3759689919999998,50.0872093,31.4874031,23.4496124,49742,4.3527242930000005,7.96738186,74.60731235,83.36596828
Texas,Bowie,48037,93483,0,64.8395965,23.85460458,7.226982446,4.153696394,49.64218093,39.50557855,15.40707936,42683,8.087473139,12.53700462,81.23507878,35.424836600000006
Texas,Winkler,48495,7723,0,37.82208986,2.563770555,58.474686,13.71228797,48.73753723,47.02835686,11.0708274,54261,4.138735063,31.93240901,89.68804159,18.12939522
Minnesota,Lake,27075,10721,0,95.97052514,0.895438858,1.3897957280000002,2.387836956,48.87603768,28.92454062,24.68986102,52320,4.079207921,4.622003688,72.75968039,66.9795693
Florida,Martin,12085,153592,119680,79.36285744,5.304312725,12.87632168,10.1274806,50.62438148,27.86147716,29.35569561,52622,8.433575677,9.98488297,68.46400788,8.476742437999999
Michigan,Chippewa,26033,38330,0,70.44351683,6.527524132999999,1.6671014869999998,2.783720324,44.66736238,37.41194887,16.22749804,42287,10.08213308,10.4744954,80.28931723,48.93821391
Texas,Hale,48189,35007,23055,35.0729854,4.076327592,58.35404348,9.858028394,48.13037393,46.60496472,12.71174337,44995,6.487911522999999,24.57699215,84.24236695,23.09982632
Tennessee,Monroe,47123,45482,34885,91.4713513,1.934831362,3.9026428039999996,2.9088430589999996,50.0945429,35.02484499,19.39008839,37054,11.53249532,20.89038955,87.84780842,76.07538354
Florida,Brevard,12009,560683,438510,75.79880253,9.838001152,9.301690973,8.632685493,51.14084072,31.97261198,22.49114027,49914,9.278022592000001,8.823707831,72.2714666,5.074386797
Virginia,Amelia,51007,12793,10060,72.20354882,23.52849214,1.188149769,0.242320019,48.08098179,34.56577816,18.16618463,58269,4.030710173,18.74719857,85.9255939,100.0
Tennessee,Johnson,47091,17923,14590,92.25018133,3.844222507,1.8021536569999999,1.433911734,46.33710874,30.66450929,20.5657535,30180,6.660121093,23.72224706,89.90463418,85.21157641
Minnesota,Roseau,27135,15609,0,92.76058684,0.7175347559999999,1.0634890129999999,3.6453328210000002,48.75392402,37.46556474,15.63841374,54827,2.1385402140000003,8.764066374,81.32748426,82.32132574
Michigan,Alger,26003,9396,7890,84.51468709999999,7.322264794,1.351638995,0.9259259259999999,45.00851426,28.52277565,23.4461473,41270,7.619047619,10.614216699999998,81.90476190000001,69.04489116
Montana,Blaine,30005,6609,0,46.69390225,0.226963232,2.3906793769999997,1.331517627,50.32531397,45.09002875,14.19276744,36875,14.20548398,10.59965165,80.41801443,100.0
Nebraska,Furnas,31065,4850,3715,94.57731959,0.18556701,3.4639175260000004,1.030927835,51.27835052,34.02061856,23.44329897,40445,3.6807278739999996,11.75438596,83.24561404,100.0
Maine,York,23031,200536,0,94.76153908,0.839749471,1.5568277019999999,3.0682770180000003,51.174851399999994,33.23044241,17.91199585,59132,5.110302853,7.620949692000001,69.9349196,56.84341884
Ohio,Coshocton,39031,36665,0,96.18982681,1.0309559529999999,0.932769671,0.5509341329999999,50.27683077,36.92895132,17.62989227,43380,6.392505744,14.2704033,87.94458558,61.46987887
Montana,Park,30067,15843,0,94.04153254,0.31559679399999996,2.600517579,2.164994004,50.02840371,29.94382377,19.40289087,43385,3.977409277,4.613044948,64.79384927,47.73599386
Pennsylvania,Montgomery,42091,815876,0,77.07911496,8.677789272,4.7311111,10.34936682,51.41590144,36.11627257,16.42001971,81902,5.895039861,6.097011932000001,52.5426698,2.93371206
Pennsylvania,Bedford,42009,48852,38650,97.00319332,0.472856792,1.115614509,0.5404077620000001,50.03479898,32.57594367,20.53754196,46746,6.216284558,13.34334108,86.23746672,83.79486355
Michigan,Keweenaw,26083,2195,0,97.67653759,0.6378132120000001,1.0933940770000001,1.230068337,48.15489749,25.19362187,31.11617312,41472,6.644880174,5.614035088,75.14619883,100.0
Texas,Nueces,48355,355667,0,30.80212671,3.630924432,62.55092544,8.20374114,50.75421673,43.0090506,13.00739175,51882,6.142359213,18.69825739,79.54822182,6.447241956
Rhode Island,Bristol,44001,49228,0,93.06085967,1.255383115,2.543268059,9.395059722000001,51.76322418,35.89420655,18.83887219,73096,4.988231721,9.643034935,53.59161322,1.142857143
North Dakota,Dunn,38025,4284,3250,83.94024276,0.9337068159999999,2.8478057889999997,2.030812325,47.10550887,37.301587299999994,16.36321195,66964,3.8010323789999996,8.961785594,79.54007440000001,100.0
Connecticut,Fairfield,9001,941618,0,63.50951235,10.45615101,18.63600738,21.15411982,51.308279999999996,38.01987643,14.38311502,86670,8.211897957,10.1035211,53.63753787,4.584060932
Arizona,Pinal,4021,397604,0,57.88573556,4.333708916,29.19286526,9.872888603,47.81968994,38.45484452,18.22743232,51190,9.425900344,15.08324191,81.52852314,21.90462251
Texas,Houston,48225,22802,0,62.06034558,24.98465047,10.56047715,3.91632313,46.38628191,32.29541268,20.54205771,32434,4.902309058999999,17.60355919,85.49269524,73.48727457
Texas,La Salle,48283,7319,0,13.48544883,1.188686979,83.6589698,8.826342397000001,42.06858861,46.4407706,14.44186364,40094,8.437013997000001,36.28762542,85.36789298,46.35492303
Virginia,Hampton City,51650,136789,0,39.71518178,49.27150575,5.289899042,4.6231787639999995,51.76293415,42.14520173,13.66191726,49890,8.916866091000001,9.861227923,75.99929175,0.248843098
New Mexico,Eddy,35015,56369,0,49.34804591,1.3943834380000002,46.68878284,6.081356774,49.50593411,42.00358353,14.07156416,59625,5.519690122999999,15.5153043,83.02962212,20.8549295
Texas,Coke,48081,3228,0,76.95167286,0.805452292,21.00371747,3.500619579,47.89343247,29.95662949,26.61090458,41756,4.257983718999999,14.65155332,79.51301427,100.0
Ohio,Ottawa,39123,40981,0,92.57216759,1.139552476,4.809545887,0.8247724559999999,50.70642493,30.63614846,22.06632342,54580,5.281057183,7.692053308999999,78.69969245,49.44723375
Montana,Rosebud,30087,9348,6550,57.15661104,0.192554557,4.535729568,1.272999572,50.48138639,43.15361575,13.69276851,55609,9.555408096,11.68450121,80.18639972,100.0
Massachusetts,Nantucket,25019,10694,0,74.94856929,6.648587993,11.85711614,17.6360576,46.43725454,33.55152422,14.01720591,89428,3.433541889,5.33076429,57.98330122,18.895005899999997
Tennessee,Macon,47111,22924,0,94.30727622,0.213749782,4.820275693999999,2.582446344,50.37515268,38.74541965,15.62990752,34098,6.836616454,24.27197088,90.77613105,79.57119741
Utah,Kane,49025,7216,5495,91.69900222,0.22172949,4.47616408,3.076496674,50.47117517,36.03104213,21.68791574,50517,6.491545894,5.0420168069999995,74.66986795,54.91929825
Florida,Duval,12031,900890,658915,54.71766808,29.01564009,8.632685455,9.721719633,51.55834786,41.00234213,12.72175293,49196,8.607117739,11.09163746,71.91066205,2.911498005
North Dakota,Cass,38017,166852,124500,87.90185314,3.76081797,2.4081221680000002,6.439239566,49.47618249,46.79895956,10.6873157,54926,2.9455081,5.530988372,62.63572165,10.434776800000002
Florida,Bay,12005,178361,135795,77.68738682,10.52752564,5.728270193999999,5.479897511,50.28005001,37.73919186,16.10385678,48577,7.475668322000001,11.32010117,77.4661275,11.99985786
Tennessee,Franklin,47051,41348,32370,89.05872109999999,3.4100802939999997,2.943310438,2.607139402,51.21650382,36.87481861,18.93199187,44837,8.50360096,14.69323955,80.98333866,69.61658384
